2025-12-24 14:08:41:751|1|32|Order='f6f89010bea64078827b5cbc2c684e0f/Playback101' Name='SL_Long_2' New state='Submitted' Instrument='MCL 02-26' Action='Sell' Limit price=0 Stop price=56.78 Quantity=1 Type='Stop Market' Time in force=GTC Oco='OCO_Long_2_639021821217383341' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:08:41:751|1|32|Order='f6f89010bea64078827b5cbc2c684e0f/Playback101' Name='SL_Long_2' New state='Accepted' Instrument='MCL 02-26' Action='Sell' Limit price=0 Stop price=56.78 Quantity=1 Type='Stop Market' Time in force=GTC Oco='OCO_Long_2_639021821217383341' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:08:41:751|1|16|NinjaScript strategy '/378061504' submitting order
2025-12-24 14:08:41:762|1|32|Order='66f7e0a96fb443f18b2fd34440c883f8/Playback101' Name='TP2_Long' New state='Submitted' Instrument='MCL 02-26' Action='Sell' Limit price=57.8 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='OCO_Long_2_639021821217383341' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:08:41:762|1|32|Order='66f7e0a96fb443f18b2fd34440c883f8/Playback101' Name='TP2_Long' New state='Accepted' Instrument='MCL 02-26' Action='Sell' Limit price=57.8 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='OCO_Long_2_639021821217383341' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:08:41:762|1|32|Order='66f7e0a96fb443f18b2fd34440c883f8/Playback101' Name='TP2_Long' New state='Working' Instrument='MCL 02-26' Action='Sell' Limit price=57.8 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='OCO_Long_2_639021821217383341' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:08:41:763|1|64|Instrument='MCL 02-26' Account='Playback101' Average price=56.87 Quantity=2 Market position=Long Operation=Update
2025-12-24 14:09:03:835|1|32|Order='9e4fa0c5db9f4451a4f8f62a1f50bada/Playback101' Name='TP1_Long' New state='Change submitted' Instrument='MCL 02-26' Action='Sell' Limit price=57.17 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='OCO_Long_1_639021821217018821' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:09:03:835|1|32|Order='9e4fa0c5db9f4451a4f8f62a1f50bada/Playback101' Name='TP1_Long' New state='Accepted' Instrument='MCL 02-26' Action='Sell' Limit price=57.17 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='OCO_Long_1_639021821217018821' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:09:03:835|1|32|Order='9e4fa0c5db9f4451a4f8f62a1f50bada/Playback101' Name='TP1_Long' New state='Working' Instrument='MCL 02-26' Action='Sell' Limit price=57.17 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='OCO_Long_1_639021821217018821' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:09:58:807|1|16|NinjaScript strategy '/378061502' submitting order
2025-12-24 14:09:58:832|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Submitted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25624.25 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:09:58:832|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Accepted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25624.25 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:09:58:832|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Working' Instrument='MNQ 03-26' Action='Sell short' Limit price=25624.25 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:09:58:832|1|16|NinjaScript strategy '/378061502' submitting order
2025-12-24 14:09:58:849|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Submitted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25624.25 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:09:58:849|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Accepted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25624.25 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:09:58:851|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Working' Instrument='MNQ 03-26' Action='Sell short' Limit price=25624.25 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:09:59:262|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Change submitted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25624 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:09:59:262|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Accepted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25624 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:09:59:262|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Working' Instrument='MNQ 03-26' Action='Sell short' Limit price=25624 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:09:59:262|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Change submitted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25624 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:09:59:262|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Accepted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25624 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:09:59:262|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Working' Instrument='MNQ 03-26' Action='Sell short' Limit price=25624 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:09:59:748|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Change submitted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25623.75 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:09:59:748|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Accepted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25623.75 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:09:59:748|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Working' Instrument='MNQ 03-26' Action='Sell short' Limit price=25623.75 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:09:59:748|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Change submitted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25623.75 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:09:59:748|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Accepted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25623.75 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:09:59:748|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Working' Instrument='MNQ 03-26' Action='Sell short' Limit price=25623.75 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:00:213|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Change submitted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25623.5 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:00:213|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Accepted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25623.5 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:00:213|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Working' Instrument='MNQ 03-26' Action='Sell short' Limit price=25623.5 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:00:213|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Change submitted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25623.5 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:00:213|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Accepted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25623.5 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:00:213|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Working' Instrument='MNQ 03-26' Action='Sell short' Limit price=25623.5 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:00:837|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Change submitted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25623.25 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:00:837|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Accepted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25623.25 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:00:837|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Working' Instrument='MNQ 03-26' Action='Sell short' Limit price=25623.25 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:00:837|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Change submitted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25623.25 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:00:837|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Accepted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25623.25 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:00:837|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Working' Instrument='MNQ 03-26' Action='Sell short' Limit price=25623.25 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:01:382|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Change submitted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25623 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:01:383|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Accepted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25623 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:01:383|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Working' Instrument='MNQ 03-26' Action='Sell short' Limit price=25623 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:01:383|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Change submitted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25623 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:01:383|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Accepted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25623 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:01:383|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Working' Instrument='MNQ 03-26' Action='Sell short' Limit price=25623 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:01:890|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Change submitted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25622.75 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:01:891|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Accepted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25622.75 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:01:891|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Working' Instrument='MNQ 03-26' Action='Sell short' Limit price=25622.75 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:01:891|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Change submitted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25622.75 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:01:891|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Accepted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25622.75 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:01:891|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Working' Instrument='MNQ 03-26' Action='Sell short' Limit price=25622.75 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:02:484|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Change submitted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25622.5 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:02:484|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Accepted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25622.5 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:02:484|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Working' Instrument='MNQ 03-26' Action='Sell short' Limit price=25622.5 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:02:484|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Change submitted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25622.5 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:02:484|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Accepted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25622.5 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:02:484|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Working' Instrument='MNQ 03-26' Action='Sell short' Limit price=25622.5 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:02:990|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Change submitted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25622.25 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:02:990|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Accepted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25622.25 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:02:990|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Working' Instrument='MNQ 03-26' Action='Sell short' Limit price=25622.25 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:02:990|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Change submitted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25622.25 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:02:990|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Accepted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25622.25 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:02:990|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Working' Instrument='MNQ 03-26' Action='Sell short' Limit price=25622.25 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:03:621|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Change submitted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25622 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:03:621|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Accepted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25622 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:03:621|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Working' Instrument='MNQ 03-26' Action='Sell short' Limit price=25622 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:03:625|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Change submitted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25622 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:03:625|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Accepted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25622 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:03:625|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Working' Instrument='MNQ 03-26' Action='Sell short' Limit price=25622 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:04:235|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Change submitted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25621.75 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:04:235|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Accepted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25621.75 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:04:236|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Working' Instrument='MNQ 03-26' Action='Sell short' Limit price=25621.75 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:04:236|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Change submitted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25621.75 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:04:236|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Accepted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25621.75 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:04:236|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Working' Instrument='MNQ 03-26' Action='Sell short' Limit price=25621.75 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:04:915|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Change submitted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25621.5 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:04:916|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Accepted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25621.5 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:04:916|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Working' Instrument='MNQ 03-26' Action='Sell short' Limit price=25621.5 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:04:916|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Change submitted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25621.5 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:04:917|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Accepted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25621.5 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:04:917|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Working' Instrument='MNQ 03-26' Action='Sell short' Limit price=25621.5 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:05:485|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Change submitted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25621.25 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:05:485|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Accepted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25621.25 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:05:485|1|32|Order='94d13c7a6f764bb3beef691cc147dfa6/Playback101' Name='EntryA_Short_1' New state='Working' Instrument='MNQ 03-26' Action='Sell short' Limit price=25621.25 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:05:485|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Change submitted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25621.25 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
2025-12-24 14:10:05:485|1|32|Order='9f1f0069615f4008bd43592d36ba3bb6/Playback101' Name='EntryA_Short_2' New state='Accepted' Instrument='MNQ 03-26' Action='Sell short' Limit price=25621.25 Stop price=0 Quantity=1 Type='Limit' Time in force=GTC Oco='' Filled=0 Fill price=0 Error='No error' Native error=''
