ID,Instrument,EntryTime,Type,EntryPrice,ExitTime,ExitPrice,Result,PnL,Commission,NetPnL,MAE,MFE,Setup,Attempt,RiskReward
328,ZW 03-26,2025-05-05 10:09:00,Long,589.25,2025-05-05 10:09:00,589,SL_Long_07,-25.00,11.40,-36.40,0.00,0.00,Asia Low,7,-1.00
330,ZW 03-26,2025-05-05 13:04:00,Long,584.75,2025-05-05 13:05:00,584.25,SL_Long_01,-50.00,11.40,-61.40,-25.00,0.00,Europe Low,1,-1.00
331,ZW 03-26,2025-05-05 13:15:00,Long,584.25857400722,2025-05-05 14:16:00,583.5,SL_Long_02,-75.86,11.40,-87.26,-25.86,99.14,Europe Low,2,-1.00
332,ZW 03-26,2025-05-05 20:52:00,Long,582.25,2025-05-05 22:46:00,581.75,SL_Long_01,-50.00,11.40,-61.40,-25.00,100.00,Asia Low,1,-1.00
333.1,ZW 03-26,2025-05-05 23:50:00,Long,581.504496402878,2025-05-06 03:03:00,583,TP1_Long_01,74.78,5.70,69.08,-25.45,124.55,USA Low,1,0.99
333.2,ZW 03-26,2025-05-05 23:50:00,Long,581.504496402878,2025-05-06 10:37:00,590.5,TP2_Long_01,449.78,5.70,444.08,-25.45,449.78,USA Low,1,5.96
334,ZW 03-26,2025-05-06 21:52:00,Short,594.75,2025-05-06 21:53:00,595.25,SL_Short_01,-50.00,11.40,-61.40,0.00,0.00,USA High,1,-1.00
335,ZW 03-26,2025-05-06 22:34:00,Short,594.99930362117,2025-05-07 00:10:00,595.75,SL_Short_02,-75.07,11.40,-86.47,-50.07,99.93,USA High,2,-1.00
336,ZW 03-26,2025-05-07 09:40:00,Long,587.75,2025-05-07 10:32:00,587.25,SL_Long_01,-50.00,11.40,-61.40,-25.00,200.00,Asia Low,1,-1.00
338,ZW 03-26,2025-05-08 04:11:00,Short,588.734848484848,2025-05-08 04:14:00,589.25,SL_Short_01,-51.52,11.40,-62.92,-1.52,0.00,Asia High,1,-1.00
339,ZW 03-26,2025-05-08 04:47:00,Short,589.248447204969,2025-05-08 05:12:00,590.25,SL_Short_02,-100.16,11.40,-111.56,-75.16,24.84,Asia High,2,-1.00
340.1,ZW 03-26,2025-05-08 07:00:00,Short,591.25,2025-05-08 07:54:00,588.25,TP1_Short_03,150.00,5.70,144.30,0.00,275.00,Asia High,3,6.00
340.2,ZW 03-26,2025-05-08 07:00:00,Short,591.25,2025-05-08 09:33:00,585.25,TP2_Short_03,300.00,5.70,294.30,0.00,275.00,Asia High,3,12.00
341.1,ZW 03-26,2025-05-08 09:43:00,Long,583.231721698113,2025-05-08 10:31:00,586,TP1_Long_01,138.41,5.70,132.71,-23.17,251.83,USA Low,1,1.89
341.2,ZW 03-26,2025-05-08 09:43:00,Long,583.231721698113,2025-05-08 10:57:00,583,SL_Long_01,-11.59,5.70,-17.29,-23.17,251.83,USA Low,1,-0.16
342,ZW 03-26,2025-05-08 11:16:00,Long,582,2025-05-08 11:16:00,581.75,SL_Long_02,-25.00,11.40,-36.40,0.00,0.00,USA Low,2,-1.00
343,ZW 03-26,2025-05-08 11:28:00,Long,580.451122375091,2025-05-08 11:56:00,579.25,SL_Long_01,-120.11,11.40,-131.51,-95.11,29.89,Asia Low,1,-1.00
344,ZW 03-26,2025-05-08 12:05:00,Long,578.75,2025-05-08 12:05:00,578.5,SL_Long_02,-25.00,11.40,-36.40,0.00,0.00,Asia Low,2,-1.00
