ID,Instrument,EntryTime,Type,EntryPrice,ExitTime,ExitPrice,Result,PnL,Commission,NetPnL,MAE,MFE,Setup,Attempt,RiskReward
32,MHG 03-26,2025-12-12 12:10:00,Long,5.3305,2025-12-12 12:35:00,5.3195,SL_Long_01,-82.50,4.62,-87.12,-82.50,146.25,Asia Low,1,-1.00
33,MHG 03-26,2025-12-12 12:37:00,Long,5.3195,2025-12-12 12:37:00,5.316,SL_Long_02,-87.50,15.40,-102.90,-87.50,0.00,Asia Low,2,-1.00
1,MHG 03-26,2025-12-01 05:40:00,Long,5.2926724137931,2025-12-01 05:49:00,5.287,SL_Long_01,-42.54,4.62,-47.16,-42.54,17.46,Europe Low,1,-1.00
2,MHG 03-26,2025-12-01 05:50:00,Long,5.284,2025-12-01 05:50:00,5.283,SL_Long_02,-87.50,53.90,-141.40,-87.50,0.00,Europe Low,2,-1.00
3,MHG 03-26,2025-12-01 05:55:00,Long,5.282,2025-12-01 05:55:00,5.2805,SL_Long_03,-45.00,18.48,-63.48,-45.00,0.00,Europe Low,3,-1.00
4.1,MHG 03-26,2025-12-01 07:03:00,Long,5.29080855018587,2025-12-01 08:38:00,5.3155,TP1_Long_04,61.73,1.54,60.19,-29.04,125.96,Europe Low,4,0.86
4.2,MHG 03-26,2025-12-01 07:03:00,Long,5.29080855018587,2025-12-01 08:40:00,5.317,TP2_Long_04,65.48,1.54,63.94,-29.04,125.96,Europe Low,4,0.92
5.1,MHG 03-26,2025-12-01 09:55:00,Short,5.35546195652174,2025-12-01 10:06:00,5.324,TP1_Short_01,78.65,1.54,77.11,-17.69,164.81,Europe High,1,1.57
5.2,MHG 03-26,2025-12-01 09:55:00,Short,5.35546195652174,2025-12-01 15:25:00,5.277,TP2_Short_01,196.15,1.54,194.61,-17.69,197.40,Europe High,1,3.91
6,MHG 03-26,2025-12-02 04:05:00,Short,5.28025,2025-12-02 04:13:00,5.282,SL_Short_01,-56.88,20.02,-76.90,-121.88,170.62,Asia High,1,-1.00
7,MHG 03-26,2025-12-03 04:11:00,Short,5.2975,2025-12-03 04:16:00,5.3015,SL_Short_01,-70.00,10.78,-80.78,-78.75,52.50,Asia High,1,-1.00
8,MHG 03-26,2025-12-03 04:32:00,Short,5.3,2025-12-03 04:36:00,5.305,SL_Short_02,-50.00,6.16,-56.16,-50.00,15.00,Asia High,2,-1.00
9,MHG 03-26,2025-12-03 04:39:00,Short,5.309,2025-12-03 04:39:00,5.31,SL_Short_03,-97.50,60.06,-157.56,-97.50,0.00,Asia High,3,-1.00
10,MHG 03-26,2025-12-03 05:01:00,Short,5.3075,2025-12-03 05:01:00,5.3205,SL_Short_01,-65.00,3.08,-68.08,-65.00,0.00,USA High,1,-1.00
11,MHG 03-26,2025-12-03 05:24:00,Short,5.33196875,2025-12-03 05:27:00,5.333,SL_Short_02,-82.50,49.28,-131.78,-82.50,197.50,USA High,2,-1.00
12,MHG 03-26,2025-12-03 05:34:00,Short,5.3325,2025-12-03 05:34:00,5.3335,SL_Short_03,-22.50,13.86,-36.36,-33.75,0.00,USA High,3,-1.00
13,MHG 03-26,2025-12-03 05:37:00,Short,5.3375,2025-12-03 05:37:00,5.3385,SL_Short_04,-165.00,101.64,-266.64,-165.00,0.00,USA High,4,-1.00
14,MHG 03-26,2025-12-03 05:41:00,Short,5.3425,2025-12-03 05:41:00,5.345,SL_Short_05,-68.75,16.94,-85.69,-68.75,0.00,USA High,5,-1.00
15,MHG 03-26,2025-12-03 06:01:00,Short,5.35749509803922,2025-12-03 06:02:00,5.3625,SL_Short_06,-75.07,9.24,-84.31,-75.07,7.43,USA High,6,-1.00
16,MHG 03-26,2025-12-03 06:16:00,Short,5.382,2025-12-03 09:31:00,5.389,SL_Short_07,-87.50,7.70,-95.20,-87.50,706.25,Europe High,7,-1.00
17,MHG 03-26,2025-12-03 09:45:00,Short,5.3985,2025-12-03 09:45:00,5.3995,SL_Short_08,-112.50,69.30,-181.80,-112.50,0.00,Europe High,8,-1.00
18,MHG 03-26,2025-12-03 09:49:00,Short,5.39748611111111,2025-12-03 09:59:00,5.402,SL_Short_09,-56.42,7.70,-64.12,-56.42,37.33,Europe High,9,-1.00
19,MHG 03-26,2025-12-03 10:31:00,Short,5.37496616541354,2025-12-03 11:21:00,5.411,SL_Short_10,-180.17,3.08,-183.25,-180.17,24.83,Europe High,10,-1.00
20,MHG 03-26,2025-12-03 11:37:00,Short,5.4225,2025-12-03 11:37:00,5.4235,SL_Short_11,-127.50,78.54,-206.04,-127.50,0.00,Europe High,11,-1.00
21,MHG 03-26,2025-12-03 11:43:00,Short,5.425,2025-12-03 11:44:00,5.4275,SL_Short_12,-56.25,13.86,-70.11,-67.50,33.75,Europe High,12,-1.00
22,MHG 03-26,2025-12-03 11:48:00,Short,5.426,2025-12-03 11:49:00,5.429,SL_Short_13,-60.00,12.32,-72.32,-60.00,0.00,Europe High,13,-1.00
23,MHG 03-26,2025-12-03 11:55:00,Short,5.42849590163935,2025-12-04 04:46:00,5.35,TP1_Short_14,392.48,3.08,389.40,-56.28,596.22,Europe High,14,6.15
23.2,MHG 03-26,2025-12-03 11:55:00,Short,5.42849590163935,2025-12-05 01:31:00,5.42849590163935,SL_Short_14,0.00,1.54,-1.54,-56.28,596.22,Europe High,14,0.00
24,MHG 03-26,2025-12-05 02:20:00,Short,5.4774375,2025-12-05 02:49:00,5.483,SL_Short_01,-27.81,3.08,-30.89,-27.81,89.69,Asia High,1,-1.00
25,MHG 03-26,2025-12-05 02:52:00,Short,5.4795,2025-12-05 02:52:00,5.4845,SL_Short_02,-37.50,4.62,-42.12,-37.50,0.00,Asia High,2,-1.00
26,MHG 03-26,2025-12-05 03:13:00,Short,5.47341906474821,2025-12-05 03:24:00,5.4855,SL_Short_03,-60.40,3.08,-63.48,-62.90,0.00,Asia High,3,-1.00
27,MHG 03-26,2025-12-05 03:25:00,Short,5.4865,2025-12-05 03:25:00,5.4875,SL_Short_04,-77.50,47.74,-125.24,-77.50,0.00,Asia High,4,-1.00
28.1,MHG 03-26,2025-12-05 04:14:00,Short,5.4745,2025-12-05 07:33:00,5.431,TP1_Short_05,108.75,1.54,107.21,-15.00,220.00,Asia High,5,1.45
28.2,MHG 03-26,2025-12-05 04:14:00,Short,5.4745,2025-12-05 07:37:00,5.4285,TP2_Short_05,115.00,1.54,113.46,-15.00,220.00,Asia High,5,1.53
1,MHG 03-26,2025-11-24 05:26:00,Long,5.077,2025-11-24 05:26:00,5.075,SL_Long_01,-30.00,9.24,-39.24,-30.00,0.00,Europe Low,1,-1.00
2,MHG 03-26,2025-11-24 05:29:00,Long,5.07033333333333,2025-11-24 05:31:00,5.0685,SL_Long_02,-36.67,12.32,-48.99,-36.67,13.33,Europe Low,2,-1.00
3,MHG 03-26,2025-11-24 09:56:00,Long,5.063,2025-11-24 09:58:00,5.0625,SL_Long_03,-17.50,21.56,-39.06,-17.50,35.00,Europe Low,3,-1.00
4,MHG 03-26,2025-11-24 10:05:00,Long,5.06103571428571,2025-11-24 10:20:00,5.0575,SL_Long_04,-70.71,12.32,-83.03,-70.71,79.29,Europe Low,4,-1.16
5,MHG 03-26,2025-11-24 10:26:00,Long,5.058,2025-11-24 10:29:00,5.0565,SL_Long_05,-48.75,20.02,-68.77,-48.75,65.00,Europe Low,5,-1.50
