ID,Instrument,EntryTime,Type,EntryPrice,ExitTime,ExitPrice,Result,PnL,Commission,NetPnL,MAE,MFE,Setup,Attempt,RiskReward
18,MYM 03-26,2025-11-20 09:58:00,Short,47050,2025-11-20 10:02:00,47062,SL_Short_01,-102.00,30.94,-132.94,-102.00,34.00,Europe High,1,-1.00
19,MYM 03-26,2025-11-20 10:18:00,Short,47042.6523777629,2025-11-20 10:26:00,47087,SL_Short_02,-88.70,7.28,-95.98,-88.70,0.00,Europe High,2,-1.00
20,MYM 03-26,2025-11-20 10:30:00,Short,47080.8710382514,2025-11-20 10:31:00,47095,SL_Short_03,-98.90,25.48,-124.38,-98.90,125.10,Europe High,3,-1.00
21,MYM 03-26,2025-11-20 10:41:00,Short,47201,2025-11-20 10:49:00,47244,SL_Short_01,-107.50,9.10,-116.60,-107.50,160.00,Asia High,1,-1.00
22,MYM 03-26,2025-11-20 10:58:00,Short,47219.8634912841,2025-11-20 11:02:00,47279,SL_Short_02,-88.70,5.46,-94.16,-88.70,13.30,Asia High,2,-1.00
23,MYM 03-26,2025-11-20 11:19:00,Short,47186.658272328,2025-11-20 11:19:00,47188,SL_Short_03,-1.34,3.64,-4.98,-1.34,1.66,Asia High,3,-1.00
24,MYM 03-26,2025-11-20 11:36:00,Short,47260.9946524064,2025-11-20 11:40:00,47309,SL_Short_04,-96.01,7.28,-103.29,-96.01,1.99,Asia High,4,-1.00
25,MYM 03-26,2025-11-20 11:44:00,Short,47305,2025-11-20 11:45:00,47320,SL_Short_05,-97.50,23.66,-121.16,-97.50,32.50,Asia High,5,-1.00
26,MYM 03-26,2025-11-20 13:04:00,Long,46531.0030070164,2025-11-20 13:08:00,46451,SL_Long_01,-80.00,3.64,-83.64,-80.00,49.00,Asia Low,1,-1.00
27,MYM 03-26,2025-11-20 13:30:00,Long,46356.013771518,2025-11-20 13:36:00,46288,SL_Long_02,-102.02,5.46,-107.48,-102.02,106.48,USA Low,2,-1.00
28,MYM 03-26,2025-11-20 13:43:00,Long,46295.0912483672,2025-11-20 13:46:00,46211,SL_Long_03,-84.09,3.64,-87.73,-84.09,6.91,USA Low,3,-1.00
29,MYM 03-26,2025-11-20 13:54:00,Long,46256.1473515249,2025-11-20 17:01:00,46185,SL_Long_04,-106.72,5.46,-112.18,-106.72,526.28,USA Low,4,-1.00
30,MYM 03-26,2025-11-20 17:09:00,Long,46221,2025-11-20 19:11:00,46173,SL_Long_05,-72.00,5.46,-77.46,-75.00,138.00,USA Low,5,-1.00
31,MYM 03-26,2025-11-21 09:01:00,Short,46528,2025-11-21 10:31:00,46367,TP1_Short_01,322.00,7.28,314.72,-56.00,648.00,Asia High,1,3.66
31.2,MYM 03-26,2025-11-21 09:01:00,Short,46528,2025-11-21 11:26:00,46528,SL_Short_01,0.00,7.28,-7.28,-56.00,648.00,Asia High,1,0.00
32,MYM 03-26,2025-11-21 13:22:00,Short,46904,2025-11-21 13:25:00,46946,SL_Short_02,-84.00,7.28,-91.28,-84.00,72.00,Asia High,2,-1.00
33,MYM 03-26,2025-11-21 13:30:00,Short,46913.8632478632,2025-11-21 14:49:00,46952,SL_Short_03,-95.34,9.10,-104.44,-95.34,657.16,Asia High,3,-1.00
34,MYM 03-26,2025-11-21 15:07:00,Short,46966.7514677104,2025-11-21 18:00:00,46763,Exit on session close,203.75,3.64,200.11,-55.25,295.75,Asia High,4,2.71
1,MYM 03-26,2025-11-10 04:21:00,Long,47533.2079207921,2025-11-10 04:25:00,47564,TP2_Long_01,30.79,3.64,27.15,0.00,81.98,Europe Low,1,1.21
1.2,MYM 03-26,2025-11-10 04:21:00,Long,47533.2079207921,2025-11-10 04:26:00,47568,TP1_Long_01,52.19,5.46,46.73,0.00,81.98,Europe Low,1,2.05
2,MYM 03-26,2025-11-10 05:13:00,Short,47636,2025-11-10 05:13:00,47644,SL_Short_01,-28.00,12.74,-40.74,-28.00,0.00,Europe High,1,-1.00
3,MYM 03-26,2025-11-10 05:42:00,Short,47663.9067524116,2025-11-10 06:42:00,47688,SL_Short_02,-24.09,3.64,-27.73,-24.09,6.91,Europe High,2,-1.00
4,MYM 03-26,2025-11-10 06:55:00,Short,47675.3916666667,2025-11-10 07:21:00,47639,TP1_Short_03,36.39,3.64,32.75,-9.91,54.59,Europe High,3,1.55
4.2,MYM 03-26,2025-11-10 06:55:00,Short,47675.3916666667,2025-11-10 07:47:00,47675.3916666667,SL_Short_03,0.00,1.82,-1.82,-9.91,54.59,Europe High,3,0.00
5,MYM 03-26,2025-11-11 04:17:00,Long,47831,2025-11-11 04:23:00,47821,SL_Long_01,-50.00,18.20,-68.20,-55.00,55.00,Asia Low,1,-1.00
6,MYM 03-26,2025-11-11 04:26:00,Long,47815,2025-11-11 04:30:00,47811,SL_Long_02,-50.00,45.50,-95.50,-62.50,87.50,Asia Low,2,-1.00
7,MYM 03-26,2025-11-11 04:39:00,Long,47811,2025-11-11 04:39:00,47807,SL_Long_03,-26.00,23.66,-49.66,-26.00,0.00,Asia Low,3,-1.00
8,MYM 03-26,2025-11-11 04:47:00,Long,47808,2025-11-11 07:02:00,47858,TP1_Long_04,100.00,7.28,92.72,-36.00,204.00,Asia Low,4,2.27
8.2,MYM 03-26,2025-11-11 04:47:00,Long,47808,2025-11-11 10:23:00,47906,TP2_Long_04,196.00,7.28,188.72,-36.00,204.00,Asia Low,4,4.45
9,MYM 03-26,2025-11-11 10:26:00,Short,47898.8625377643,2025-11-11 10:31:00,47911,SL_Short_01,-54.62,16.38,-71.00,-54.62,143.38,Europe High,1,-1.00
10,MYM 03-26,2025-11-12 04:40:00,Short,48490.8181818182,2025-11-12 04:56:00,48461,TP2_Short_01,89.45,10.92,78.53,-37.09,184.91,Europe High,1,0.98
10.2,MYM 03-26,2025-11-12 04:40:00,Short,48490.8181818182,2025-11-12 05:14:00,48452,TP1_Short_01,116.45,10.92,105.53,-37.09,184.91,Europe High,1,1.28
11,MYM 03-26,2025-11-13 09:14:00,Long,48682,2025-11-13 09:21:00,48661,SL_Long_01,-31.50,5.46,-36.96,-31.50,34.50,Asia Low,1,-1.00
12,MYM 03-26,2025-11-13 09:31:00,Long,48665.0858208955,2025-11-13 09:34:00,48645,SL_Long_02,-40.17,7.28,-47.45,-40.17,53.83,Asia Low,2,-1.00
13,MYM 03-26,2025-11-13 10:03:00,Long,48640.1572285143,2025-11-13 10:10:00,48607,SL_Long_03,-33.16,3.64,-36.80,-33.16,17.84,Asia Low,3,-1.00
14,MYM 03-26,2025-11-13 10:19:00,Long,48625.0779816514,2025-11-13 10:29:00,48601,SL_Long_04,-36.12,5.46,-41.58,-36.12,37.38,Asia Low,4,-1.00
15.1,MYM 03-26,2025-11-13 10:49:00,Long,48632,2025-11-13 10:52:00,48680,TP1_Long_05,24.00,1.82,22.18,-6.00,49.00,Asia Low,5,0.62
15.2,MYM 03-26,2025-11-13 10:49:00,Long,48632,2025-11-13 10:53:00,48632,SL_Long_05,0.00,1.82,-1.82,-6.00,49.00,Asia Low,5,0.00
16.1,MYM 03-26,2025-11-13 11:03:00,Long,48609.0027615833,2025-11-13 11:09:00,48670,TP1_Long_06,30.50,1.82,28.68,-29.00,62.00,Asia Low,6,0.85
16.2,MYM 03-26,2025-11-13 11:03:00,Long,48609.0027615833,2025-11-13 11:30:00,48609.0027615833,SL_Long_06,0.00,1.82,-1.82,-29.00,62.00,Asia Low,6,0.00
17,MYM 03-26,2025-11-13 12:36:00,Long,48365.0540540541,2025-11-13 12:40:00,48312,SL_Long_01,-79.58,5.46,-85.04,-79.58,1.42,Asia Low,1,-1.00
18,MYM 03-26,2025-11-13 13:02:00,Long,48279.0081255254,2025-11-13 13:48:00,48234,SL_Long_02,-45.01,3.64,-48.65,-45.01,89.99,Asia Low,2,-1.00
19,MYM 03-26,2025-11-13 13:56:00,Long,48254,2025-11-13 13:59:00,48222,SL_Long_03,-64.00,7.28,-71.28,-64.00,18.00,Asia Low,3,-1.00
20,MYM 03-26,2025-11-13 14:09:00,Long,48245,2025-11-13 14:11:00,48218,SL_Long_04,-67.50,9.10,-76.60,-67.50,25.00,Asia Low,4,-1.00
21,MYM 03-26,2025-11-13 14:25:00,Long,48201,2025-11-13 14:26:00,48190,SL_Long_05,-60.50,20.02,-80.52,-60.50,22.00,Asia Low,5,-1.00
22,MYM 03-26,2025-11-13 14:34:00,Long,48145.0055292259,2025-11-13 14:37:00,48127,SL_Long_06,-63.02,12.74,-75.76,-63.02,34.98,Asia Low,6,-1.00
23,MYM 03-26,2025-11-13 14:47:00,Long,48090,2025-11-13 15:09:00,48060,SL_Long_07,-60.00,7.28,-67.28,-60.00,76.00,Asia Low,7,-1.00
24,MYM 03-26,2025-11-13 15:25:00,Long,48068,2025-11-13 15:39:00,48039,SL_Long_08,-58.00,7.28,-65.28,-58.00,146.00,Asia Low,8,-1.00
25,MYM 03-26,2025-11-13 16:01:00,Long,47968.0135577373,2025-11-13 16:21:00,47918,SL_Long_09,-75.02,5.46,-80.48,-75.02,38.98,Asia Low,9,-1.00
26,MYM 03-26,2025-11-13 16:32:00,Long,47912,2025-11-14 02:42:00,47885,SL_Long_10,-67.50,9.10,-76.60,-67.50,342.50,Asia Low,10,-1.00
27,MYM 03-26,2025-11-14 02:49:00,Long,47899.0662650602,2025-11-14 03:07:00,47872,SL_Long_01,-81.20,10.92,-92.12,-81.20,101.80,USA Low,1,-1.00
28,MYM 03-26,2025-11-14 03:28:00,Long,47843.0340909091,2025-11-14 04:14:00,47825,SL_Long_02,-99.19,20.02,-119.21,-99.19,219.81,USA Low,2,-1.00
29,MYM 03-26,2025-11-14 04:33:00,Long,47830.0261437908,2025-11-14 07:06:00,47801,SL_Long_01,-101.59,12.74,-114.33,-101.59,360.41,Asia Low,1,-1.00
30,MYM 03-26,2025-11-14 07:29:00,Long,47710,2025-11-14 07:41:00,47693,SL_Long_01,-59.50,12.74,-72.24,-59.50,66.50,Europe Low,1,-1.00
31,MYM 03-26,2025-11-14 07:52:00,Long,47665,2025-11-14 07:52:00,47661,SL_Long_02,-62.00,56.42,-118.42,-62.00,0.00,Europe Low,2,-1.00
32,MYM 03-26,2025-11-14 07:55:00,Long,47665,2025-11-14 08:05:00,47653,SL_Long_03,-66.00,20.02,-86.02,-66.00,187.00,Europe Low,3,-1.00
33,MYM 03-26,2025-11-14 08:13:00,Long,47654.0026809651,2025-11-14 08:16:00,47640,SL_Long_04,-70.01,18.20,-88.21,-85.01,0.00,Europe Low,4,-1.00
34,MYM 03-26,2025-11-14 10:52:00,Long,47418.2705172729,2025-11-14 11:06:00,47330,SL_Long_01,-88.27,3.64,-91.91,-88.27,53.73,USA Low,1,-1.00
35.1,MYM 03-26,2025-11-14 11:13:00,Long,47389.0069197311,2025-11-14 11:38:00,47572,TP1_Long_02,91.50,1.82,89.68,-31.01,183.99,USA Low,2,1.24
35.2,MYM 03-26,2025-11-14 11:13:00,Long,47389.0069197311,2025-11-14 18:00:00,47657,Exit on session close,134.00,1.82,132.18,-31.01,232.50,USA Low,2,1.81
1,MYM 03-26,2025-11-03 04:03:00,Long,48077.5,2025-11-03 04:06:00,48098,TP2_Long_01,287.00,50.96,236.04,0.00,641.25,Europe Low,1,4.03
1.2,MYM 03-26,2025-11-03 04:03:00,Long,48077.5,2025-11-03 05:08:00,48162,TP1_Long_01,1225.25,52.78,1172.47,0.00,1239.75,Europe Low,1,17.20
2,MYM 03-26,2025-11-04 02:20:00,Long,47587.435,2025-11-04 02:31:00,47553,SL_Long_01,-51.65,5.46,-57.11,-53.15,0.00,Asia Low,1,-1.00
3,MYM 03-26,2025-11-04 02:36:00,Long,47580.1065989848,2025-11-04 03:04:00,47538,SL_Long_02,-63.16,5.46,-68.62,-64.66,26.84,Asia Low,2,-1.00
4,MYM 03-26,2025-11-04 03:16:00,Long,47530,2025-11-04 04:04:00,47511,SL_Long_03,-66.50,12.74,-79.24,-66.50,185.50,Asia Low,3,-1.00
5,MYM 03-26,2025-11-04 04:09:00,Long,47484,2025-11-04 04:11:00,47468,SL_Long_04,-72.00,16.38,-88.38,-72.00,22.50,Asia Low,4,-1.00
6,MYM 03-26,2025-11-04 04:19:00,Long,47457,2025-11-04 05:34:00,47445,SL_Long_05,-66.00,20.02,-86.02,-66.00,374.00,Asia Low,5,-1.00
7,MYM 03-26,2025-11-04 05:43:00,Long,47464.2146892655,2025-11-04 05:46:00,47437,SL_Long_06,-81.64,10.92,-92.56,-81.64,2.36,Asia Low,6,-1.00
8,MYM 03-26,2025-11-04 05:51:00,Long,47443.8213166144,2025-11-04 05:52:00,47430,SL_Long_07,-69.11,18.20,-87.31,-69.11,60.89,Asia Low,7,-1.00
9,MYM 03-26,2025-11-04 05:55:00,Long,47429,2025-11-04 05:55:00,47420,SL_Long_08,-72.00,29.12,-101.12,-72.00,0.00,Asia Low,8,-1.00
10,MYM 03-26,2025-11-04 06:12:00,Long,47383.2575250836,2025-11-04 08:55:00,47602,TP1_Long_09,328.11,5.46,322.65,-0.77,659.23,Asia Low,9,4.91
10.2,MYM 03-26,2025-11-04 06:12:00,Long,47383.2575250836,2025-11-04 08:55:00,47603,TP2_Long_09,329.61,5.46,324.15,-0.77,659.23,Asia Low,9,4.94
11,MYM 03-26,2025-11-05 11:01:00,Short,47732.8423757853,2025-11-05 11:09:00,47775,SL_Short_01,-63.24,5.46,-68.70,-63.24,109.26,Asia High,1,-1.00
12.1,MYM 03-26,2025-11-05 14:04:00,Short,47905.2220744681,2025-11-06 10:51:00,47670,TP1_Short_01,117.61,1.82,115.79,-40.78,236.22,Asia High,1,1.84
12.2,MYM 03-26,2025-11-05 14:04:00,Short,47905.2220744681,2025-11-06 11:01:00,47512,TP2_Short_01,196.61,1.82,194.79,-40.78,236.22,Asia High,1,3.08
13,MYM 03-26,2025-11-06 11:14:00,Long,47512.4143709826,2025-11-06 11:45:00,47433,SL_Long_01,-79.41,3.64,-83.05,-79.41,141.59,Asia Low,1,-1.00
14,MYM 03-26,2025-11-06 11:57:00,Long,47452.0246140076,2025-11-06 12:13:00,47392,SL_Long_01,-90.04,5.46,-95.50,-90.04,43.46,USA Low,1,-1.00
15,MYM 03-26,2025-11-06 12:22:00,Long,47386.0052910053,2025-11-06 12:23:00,47363,SL_Long_02,-69.02,10.92,-79.94,-69.02,101.98,USA Low,2,-1.00
16,MYM 03-26,2025-11-06 12:31:00,Long,47364.2722976964,2025-11-06 12:36:00,47327,SL_Long_03,-74.54,7.28,-81.82,-74.54,27.46,Europe Low,3,-1.00
17,MYM 03-26,2025-11-06 12:42:00,Long,47338.0247285887,2025-11-06 12:44:00,47307,SL_Long_04,-77.56,9.10,-86.66,-77.56,24.94,Europe Low,4,-1.00
18,MYM 03-26,2025-11-06 12:51:00,Long,47325.0672268908,2025-11-06 13:00:00,47297,SL_Long_05,-84.20,10.92,-95.12,-84.20,173.80,Europe Low,5,-1.00
19,MYM 03-26,2025-11-06 13:09:00,Long,47319.1080734729,2025-11-06 16:24:00,47591,TP1_Long_06,271.89,3.64,268.25,-64.22,545.78,Europe Low,6,3.39
19.2,MYM 03-26,2025-11-06 13:09:00,Long,47319.1080734729,2025-11-07 07:15:00,47319.1080734729,SL_Long_06,0.00,3.64,-3.64,-64.22,545.78,Europe Low,6,0.00
20,MYM 03-26,2025-11-07 07:24:00,Long,47295.1480916031,2025-11-07 07:28:00,47274,SL_Long_01,-63.44,10.92,-74.36,-63.44,26.56,Europe Low,1,-1.00
21,MYM 03-26,2025-11-07 08:19:00,Long,47313.4384210526,2025-11-07 08:50:00,47248,SL_Long_02,-65.44,3.64,-69.08,-65.44,12.56,Europe Low,2,-1.00
22,MYM 03-26,2025-11-07 08:54:00,Long,47243,2025-11-07 09:01:00,47234,SL_Long_03,-81.00,32.76,-113.76,-81.00,198.00,Europe Low,3,-1.00
23,MYM 03-26,2025-11-07 09:26:00,Long,47281.2691831683,2025-11-07 10:31:00,47217,SL_Long_04,-96.40,5.46,-101.86,-96.40,76.10,Europe Low,4,-1.00
24.1,MYM 03-26,2025-11-07 10:50:00,Long,47194.1359480979,2025-11-07 10:57:00,47309,TP1_Long_05,57.43,1.82,55.61,-4.14,115.86,Europe Low,5,0.86
24.2,MYM 03-26,2025-11-07 10:50:00,Long,47194.1359480979,2025-11-07 11:07:00,47194.1359480979,SL_Long_05,0.00,1.82,-1.82,-4.14,115.86,Europe Low,5,0.00
25,MYM 03-26,2025-11-07 12:25:00,Long,47099.0196835199,2025-11-07 12:31:00,47070,SL_Long_06,-101.57,12.74,-114.31,-101.57,17.43,Europe Low,6,-1.00
26,MYM 03-26,2025-11-07 12:47:00,Long,47090.3630952381,2025-11-07 12:56:00,47053,SL_Long_07,-74.73,7.28,-82.01,-74.73,37.27,Europe Low,7,-1.00
27,MYM 03-26,2025-11-07 13:02:00,Long,47013.0186418109,2025-11-07 13:08:00,46994,SL_Long_08,-57.06,10.92,-67.98,-57.06,47.94,Europe Low,8,-1.00
28,MYM 03-26,2025-11-07 13:11:00,Long,46983.0026109661,2025-11-07 15:16:00,47251,TP1_Long_09,535.99,7.28,528.71,0.00,941.49,Europe Low,9,9.57
28.2,MYM 03-26,2025-11-07 13:11:00,Long,46983.0026109661,2025-11-07 17:03:00,47528,TP2_Long_09,817.50,5.46,812.04,0.00,941.49,Europe Low,9,14.60
