ID,Instrument,EntryTime,Type,EntryPrice,ExitTime,ExitPrice,Result,PnL,Commission,NetPnL,MAE,MFE,Setup,Attempt,RiskReward
11.2,MES 03-26,2025-12-16 11:37:00,Long,6846.51609579373,2025-12-16 12:13:00,6846.51609579373,SL_Long_01,0.00,1.82,-1.82,-82.66,162.34,USA Low,1,0.00
12.1,MES 03-26,2025-12-16 14:11:00,Long,6823.5,2025-12-16 14:52:00,6853.25,TP1_Long_02,148.75,1.82,146.93,-40.00,300.00,USA Low,2,2.29
12.2,MES 03-26,2025-12-16 14:11:00,Long,6823.5,2025-12-17 06:18:00,6880.5,TP2_Long_02,285.00,1.82,283.18,-40.00,300.00,USA Low,2,4.38
13,MES 03-26,2025-12-17 06:26:00,Short,6878.75,2025-12-17 06:33:00,6881,SL_Short_01,-101.25,16.38,-117.63,-101.25,67.50,USA High,1,-1.00
14,MES 03-26,2025-12-17 06:44:00,Short,6879.49406357717,2025-12-17 07:11:00,6882.5,SL_Short_02,-105.21,12.74,-117.95,-105.21,26.04,USA High,2,-1.00
15,MES 03-26,2025-12-17 09:15:00,Short,6879.24404664148,2025-12-17 10:31:00,6861.5,TP1_Short_03,266.16,5.46,260.70,-37.65,449.85,USA High,3,2.83
15.2,MES 03-26,2025-12-17 09:15:00,Short,6879.24404664148,2025-12-17 11:46:00,6817.25,TP2_Short_03,619.94,3.64,616.30,-37.65,622.44,USA High,3,6.60
16,MES 03-26,2025-12-17 11:51:00,Long,6822.5,2025-12-17 11:53:00,6816,SL_Long_01,-97.50,5.46,-102.96,-97.50,15.00,USA Low,1,-1.00
17,MES 03-26,2025-12-17 12:09:00,Long,6812.75110604639,2025-12-17 12:14:00,6803.75,SL_Long_02,-90.01,3.64,-93.65,-90.01,67.49,USA Low,2,-1.00
18,MES 03-26,2025-12-17 12:21:00,Long,6806.00188148618,2025-12-17 12:51:00,6798.25,SL_Long_03,-116.28,5.46,-121.74,-116.28,183.72,USA Low,3,-1.00
19,MES 03-26,2025-12-17 12:56:00,Long,6798.75,2025-12-17 13:47:00,6794.25,SL_Long_04,-90.00,7.28,-97.28,-90.00,320.00,USA Low,4,-1.00
20,MES 03-26,2025-12-17 13:54:00,Long,6799.50027322404,2025-12-17 14:40:00,6792.75,SL_Long_05,-101.25,5.46,-106.71,-101.25,198.75,USA Low,5,-1.00
21,MES 03-26,2025-12-17 15:07:00,Long,6785.75235629895,2025-12-17 16:33:00,6783.25,SL_Long_06,-100.09,14.56,-114.65,-100.09,439.91,USA Low,6,-1.00
22,MES 03-26,2025-12-17 16:51:00,Long,6788.50177960989,2025-12-17 16:54:00,6781.75,SL_Long_07,-101.28,5.46,-106.74,-101.28,7.47,USA Low,7,-1.00
23,MES 03-26,2025-12-18 04:31:00,Short,6792.73534798535,2025-12-18 04:46:00,6797.75,SL_Short_01,-75.22,5.46,-80.68,-75.22,37.28,Asia High,1,-1.00
