ID,Instrument,EntryTime,Type,EntryPrice,ExitTime,ExitPrice,Result,PnL,Commission,NetPnL,MAE,MFE,Setup,Attempt,RiskReward
7,MCL 02-26,2025-12-03 05:44:00,Short,59.2398707592891,2025-12-03 06:00:00,59.33,SL_Short_01,-45.06,7.70,-52.76,-45.06,69.94,USA High,1,-1.00
8,MCL 02-26,2025-12-03 06:32:00,Short,59.4095469255663,2025-12-03 09:39:00,58.98,TP1_Short_01,128.86,4.62,124.24,-0.23,219.77,Europe High,1,3.20
8.2,MCL 02-26,2025-12-03 06:32:00,Short,59.4095469255663,2025-12-03 11:59:00,59.4095469255663,SL_Short_01,0.00,3.08,-3.08,-0.23,219.77,Europe High,1,0.00
9,MCL 02-26,2025-12-03 12:08:00,Short,59.3796483180427,2025-12-03 12:39:00,59.08,TP1_Short_02,59.93,3.08,56.85,-8.14,123.86,Europe High,2,1.15
9.2,MCL 02-26,2025-12-03 12:08:00,Short,59.3796483180427,2025-12-03 15:35:00,58.71,TP2_Short_02,133.93,3.08,130.85,-8.14,135.93,Europe High,2,2.57
10,MCL 02-26,2025-12-04 09:31:00,Short,59.2599584199585,2025-12-04 09:52:00,59.35,SL_Short_01,-72.03,12.32,-84.35,-72.03,55.97,Asia High,1,-1.00
11,MCL 02-26,2025-12-04 10:48:00,Long,58.7700250000001,2025-12-04 10:53:00,58.7,SL_Long_01,-63.02,13.86,-76.88,-63.02,53.98,Asia Low,1,-1.00
12,MCL 02-26,2025-12-04 11:00:00,Long,58.7400783289817,2025-12-04 11:21:00,58.95,TP1_Long_01,104.96,7.70,97.26,-0.07,197.93,USA Low,1,1.66
12.2,MCL 02-26,2025-12-04 11:00:00,Long,58.7400783289817,2025-12-04 11:53:00,59.5,TP2_Long_01,303.97,6.16,297.81,-0.07,307.97,USA Low,1,4.82
13,MCL 02-26,2025-12-04 12:16:00,Short,59.4095740072205,2025-12-04 12:21:00,59.52,SL_Short_01,-55.21,7.70,-62.91,-55.21,0.00,USA High,1,-1.00
14,MCL 02-26,2025-12-04 12:25:00,Short,59.5,2025-12-04 12:31:00,59.57,SL_Short_01,-56.00,12.32,-68.32,-56.00,56.00,Asia High,1,-1.00
15,MCL 02-26,2025-12-04 12:40:00,Short,59.7598920510305,2025-12-04 23:04:00,59.31,TP1_Short_01,89.98,3.08,86.90,-28.04,183.96,USA High,1,1.61
15.2,MCL 02-26,2025-12-04 12:40:00,Short,59.7598920510305,2025-12-05 10:34:00,59.7598920510305,SL_Short_01,0.00,3.08,-3.08,-28.04,183.96,USA High,1,0.00
16,MCL 02-26,2025-12-05 10:41:00,Short,59.8999391171994,2025-12-05 11:04:00,59.98,SL_Short_02,-56.04,10.78,-66.82,-56.04,111.96,USA High,2,-1.00
17,MCL 02-26,2025-12-05 11:40:00,Short,60.3099603567888,2025-12-05 18:00:00,60.01,Exit on session close,269.96,13.86,256.10,0.00,503.96,USA High,3,5.00
1,MCL 02-26,2025-11-24 05:40:00,Long,57.5,2025-11-24 05:40:00,57.43,SL_Long_01,-35.00,7.70,-42.70,-35.00,0.00,Europe Low,1,-1.00
2,MCL 02-26,2025-11-24 05:44:00,Long,57.42,2025-11-24 05:48:00,57.33,SL_Long_02,-36.00,6.16,-42.16,-36.00,12.00,Europe Low,2,-1.00
3,MCL 02-26,2025-11-24 05:49:00,Long,57.3,2025-11-24 06:39:00,57.64,TP1_Long_03,646.00,29.26,616.74,-38.00,1330.00,Europe Low,3,8.50
3.2,MCL 02-26,2025-11-24 05:49:00,Long,57.3,2025-11-24 07:26:00,57.73,TP2_Long_03,817.00,29.26,787.74,-38.00,1330.00,Europe Low,3,10.75
4,MCL 02-26,2025-11-24 12:19:00,Short,58.2299999999999,2025-11-24 12:29:00,58.3,SL_Short_01,-63.00,13.86,-76.86,-63.00,45.00,USA High,1,-1.00
5,MCL 02-26,2025-11-24 12:47:00,Short,58.38,2025-11-24 12:47:00,58.4,SL_Short_02,-132.00,101.64,-233.64,-132.00,0.00,USA High,2,-1.00
6,MCL 02-26,2025-11-24 12:51:00,Short,58.34,2025-11-24 13:03:00,58.43,SL_Short_03,-72.00,12.32,-84.32,-72.00,24.00,USA High,3,-1.00
7,MCL 02-26,2025-11-24 13:11:00,Short,58.35,2025-11-24 13:56:00,58.46,SL_Short_04,-66.00,9.24,-75.24,-66.00,42.00,USA High,4,-1.00
8,MCL 02-26,2025-11-24 14:22:00,Short,58.48,2025-11-24 14:22:00,58.5,SL_Short_05,-70.00,53.90,-123.90,-70.00,0.00,USA High,5,-1.00
9,MCL 02-26,2025-11-24 14:27:00,Short,58.5,2025-11-24 14:28:00,58.54,SL_Short_06,-56.00,21.56,-77.56,-56.00,0.00,USA High,6,-1.00
10,MCL 02-26,2025-11-24 15:04:00,Short,58.7398765432099,2025-11-24 15:36:00,58.78,SL_Short_07,-60.19,23.10,-83.29,-60.19,179.81,USA High,7,-1.00
11,MCL 02-26,2025-11-24 15:48:00,Short,58.7499310344827,2025-11-24 16:53:00,58.83,SL_Short_08,-64.06,12.32,-76.38,-64.06,71.94,USA High,8,-1.00
12,MCL 02-26,2025-11-24 17:25:00,Short,58.83,2025-11-25 08:43:00,58.11,TP1_Short_09,216.00,4.62,211.38,-10.00,365.00,USA High,9,3.60
12.2,MCL 02-26,2025-11-24 17:25:00,Short,58.83,2025-11-25 08:45:00,57.47,TP2_Short_09,272.00,3.08,268.92,-10.00,365.00,USA High,9,4.53
13,MCL 02-26,2025-11-25 08:56:00,Long,57.4722502456602,2025-11-25 10:49:00,57.19,SL_Long_01,-56.45,3.08,-59.53,-56.45,117.55,Europe Low,1,-1.00
14,MCL 02-26,2025-11-25 11:12:00,Long,57.1000242718447,2025-11-25 11:57:00,57,SL_Long_02,-40.01,6.16,-46.17,-40.01,47.99,Europe Low,2,-1.00
15.1,MCL 02-26,2025-11-25 12:10:00,Long,57.2127921279213,2025-11-25 14:27:00,57.82,TP1_Long_03,60.72,1.54,59.18,-20.56,123.44,Europe Low,3,1.20
15.2,MCL 02-26,2025-11-25 12:10:00,Long,57.2127921279213,2025-11-27 06:00:00,58.66,TP2_Long_03,144.72,1.54,143.18,-20.56,145.72,Europe Low,3,2.86
16,MCL 02-26,2025-11-27 06:32:00,Short,58.5985991379311,2025-11-27 06:44:00,58.68,SL_Short_01,-40.70,7.70,-48.40,-40.70,19.30,Europe High,1,-1.00
17,MCL 02-26,2025-11-27 06:57:00,Short,58.6697080291971,2025-11-27 06:58:00,58.71,SL_Short_02,-36.26,13.86,-50.12,-36.26,0.00,Europe High,2,-1.00
18,MCL 02-26,2025-11-27 07:06:00,Short,58.71,2025-11-27 07:10:00,58.75,SL_Short_03,-52.00,20.02,-72.02,-52.00,13.00,Europe High,3,-1.00
19,MCL 02-26,2025-11-27 07:28:00,Short,58.7397260273972,2025-11-27 07:37:00,58.77,SL_Short_04,-39.36,20.02,-59.38,-39.36,25.64,Europe High,4,-1.00
20,MCL 02-26,2025-11-27 08:07:00,Short,58.7293558282207,2025-11-27 09:31:00,58.53,TP1_Short_05,39.87,3.08,36.79,-36.26,83.74,Europe High,5,0.90
20.2,MCL 02-26,2025-11-27 08:07:00,Short,58.7293558282207,2025-11-27 10:05:00,58.7293558282207,SL_Short_05,0.00,3.08,-3.08,-36.26,83.74,Europe High,5,0.00
21,MCL 02-26,2025-11-27 13:44:00,Short,58.7788870431895,2025-11-27 13:58:00,58.89,SL_Short_01,-100.00,13.86,-113.86,-100.00,26.00,Asia High,1,-1.00
22,MCL 02-26,2025-11-27 14:22:00,Short,58.99,2025-11-28 09:31:00,58.63,TP1_Short_02,504.00,21.56,482.44,-27.00,999.00,USA High,2,4.67
22.2,MCL 02-26,2025-11-27 14:22:00,Short,58.99,2025-11-28 09:31:00,58.62,TP2_Short_02,481.00,20.02,460.98,-27.00,999.00,USA High,2,4.45
23,MCL 02-26,2025-11-28 10:51:00,Short,59.13,2025-11-28 11:02:00,59.15,SL_Short_01,-194.00,149.38,-343.38,-194.00,1261.00,USA High,1,-1.00
24,MCL 02-26,2025-11-28 11:15:00,Short,59.13,2025-11-28 12:04:00,59.19,SL_Short_02,-90.00,23.10,-113.10,-90.00,285.00,USA High,2,-1.00
25,MCL 02-26,2025-11-28 12:52:00,Short,59.44,2025-11-28 13:09:00,59.09,TP1_Short_03,175.00,7.70,167.30,-9.00,324.00,USA High,3,2.78
25.2,MCL 02-26,2025-11-28 12:52:00,Short,59.44,2025-11-28 14:29:00,59.44,SL_Short_03,0.00,6.16,-6.16,-9.00,324.00,USA High,3,0.00
1,MCL 02-26,2025-11-17 04:30:00,Short,59.43,2025-11-17 04:31:00,59.47,SL_Short_01,-20.00,7.70,-27.70,-20.00,10.00,Europe High,1,-1.00
2,MCL 02-26,2025-11-18 00:33:00,Long,59.2802173913044,2025-11-18 02:19:00,59.23,SL_Long_01,-85.37,26.18,-111.55,-85.37,135.63,Europe Low,1,-1.00
3,MCL 02-26,2025-11-18 02:36:00,Long,59.21,2025-11-18 02:39:00,59.16,SL_Long_02,-80.00,24.64,-104.64,-80.00,0.00,Europe Low,2,-1.00
4,MCL 02-26,2025-11-18 03:01:00,Long,59.1803557312252,2025-11-18 03:43:00,59.36,TP1_Long_03,143.72,12.32,131.40,-48.57,303.43,Europe Low,3,1.78
4.2,MCL 02-26,2025-11-18 03:01:00,Long,59.1803557312252,2025-11-18 03:57:00,59.1803557312252,SL_Long_03,0.00,12.32,-12.32,-48.57,303.43,Europe Low,3,0.00
5,MCL 02-26,2025-11-19 08:34:00,Long,59.12,2025-11-19 08:34:00,59.07,SL_Long_01,-70.00,21.56,-91.56,-70.00,0.00,Europe Low,1,-1.00
6,MCL 02-26,2025-11-19 08:51:00,Long,59.03,2025-11-19 08:59:00,58.94,SL_Long_01,-63.00,10.78,-73.78,-63.00,0.00,Europe Low,1,-1.00
7,MCL 02-26,2025-11-19 09:11:00,Long,58.7603541315347,2025-11-19 09:13:00,58.67,SL_Long_02,-63.25,10.78,-74.03,-63.25,20.75,Europe Low,2,-1.00
8,MCL 02-26,2025-11-19 09:20:00,Long,58.6,2025-11-19 10:51:00,58.54,SL_Long_03,-66.00,16.94,-82.94,-66.00,506.00,Europe Low,3,-1.00
9,MCL 02-26,2025-11-20 13:30:00,Long,58.5700174621653,2025-11-20 19:35:00,58.44,SL_Long_01,-52.01,6.16,-58.17,-52.01,219.99,USA Low,1,-1.00
10,MCL 02-26,2025-11-20 19:42:00,Long,58.4001581027668,2025-11-20 20:00:00,58.36,SL_Long_02,-72.28,27.72,-100.00,-72.28,125.72,USA Low,2,-1.00
1,MCL 02-26,2025-11-10 10:51:00,Long,59.5015209125476,2025-11-10 11:06:00,59.3,SL_Long_01,-60.46,4.62,-65.08,-60.46,11.54,USA Low,1,-1.00
2,MCL 02-26,2025-11-10 11:27:00,Long,59.3400720576463,2025-11-10 11:56:00,59.27,SL_Long_02,-56.06,12.32,-68.38,-56.06,231.94,USA Low,2,-1.00
3,MCL 02-26,2025-11-10 12:10:00,Long,59.2800303490136,2025-11-10 12:21:00,59.22,SL_Long_03,-54.03,13.86,-67.89,-54.03,53.97,USA Low,3,-1.00
4,MCL 02-26,2025-11-10 12:26:00,Long,59.2506490384616,2025-11-10 12:35:00,59.19,SL_Long_04,-54.58,13.86,-68.44,-54.58,80.42,USA Low,4,-1.00
5,MCL 02-26,2025-11-10 12:54:00,Long,59.1900264200792,2025-11-10 13:45:00,59.61,TP1_Long_05,209.99,7.70,202.29,0.00,386.98,USA Low,5,3.89
5.2,MCL 02-26,2025-11-10 12:54:00,Long,59.1900264200792,2025-11-10 15:11:00,59.83,TP2_Long_05,255.99,6.16,249.83,0.00,386.98,USA Low,5,4.74
6,MCL 02-26,2025-11-11 05:08:00,Short,59.92,2025-11-11 05:08:00,59.94,SL_Short_01,-108.00,83.16,-191.16,-108.00,0.00,Asia High,1,-1.00
7,MCL 02-26,2025-11-11 05:43:00,Short,60.1198672566371,2025-11-11 06:05:00,60.23,SL_Short_01,-55.07,7.70,-62.77,-55.07,24.93,USA High,1,-1.00
8,MCL 02-26,2025-11-12 04:14:00,Long,60.45,2025-11-12 04:31:00,60.39,SL_Long_01,-36.00,9.24,-45.24,-36.00,30.00,Asia Low,1,-1.00
9,MCL 02-26,2025-11-12 04:50:00,Long,60.41,2025-11-12 05:00:00,60.31,SL_Long_02,-40.00,6.16,-46.16,-40.00,4.00,Asia Low,2,-1.00
10,MCL 02-26,2025-11-12 05:08:00,Long,60.33,2025-11-12 05:31:00,60.27,SL_Long_03,-42.00,10.78,-52.78,-42.00,42.00,Asia Low,3,-1.00
11,MCL 02-26,2025-11-12 05:44:00,Long,60.16,2025-11-12 05:44:00,60.14,SL_Long_04,-90.00,69.30,-159.30,-90.00,0.00,Asia Low,4,-1.00
12,MCL 02-26,2025-11-12 06:22:00,Long,60.16,2025-11-12 07:58:00,60.08,SL_Long_05,-56.00,10.78,-66.78,-56.00,182.00,Asia Low,5,-1.00
13,MCL 02-26,2025-11-12 08:21:00,Long,60.100061728395,2025-11-12 09:02:00,60.04,SL_Long_06,-48.05,12.32,-60.37,-48.05,87.95,Asia Low,6,-1.00
14,MCL 02-26,2025-11-12 09:26:00,Long,59.9200262984878,2025-11-12 09:59:00,59.77,SL_Long_07,-60.01,6.16,-66.17,-60.01,19.99,Asia Low,7,-1.00
15,MCL 02-26,2025-11-12 10:16:00,Long,59.45,2025-11-12 10:19:00,59.39,SL_Long_01,-48.00,12.32,-60.32,-48.00,8.00,Europe Low,1,-1.00
16,MCL 02-26,2025-11-12 10:38:00,Long,59.15,2025-11-12 10:44:00,59.09,SL_Long_01,-54.00,13.86,-67.86,-54.00,54.00,USA Low,1,-1.00
17,MCL 02-26,2025-11-12 10:51:00,Long,58.95,2025-11-12 10:51:00,58.9,SL_Long_02,-45.00,13.86,-58.86,-45.00,9.00,USA Low,2,-1.00
18,MCL 02-26,2025-11-12 11:07:00,Long,59.01,2025-11-12 11:32:00,58.8,SL_Long_03,-63.00,4.62,-67.62,-63.00,27.00,USA Low,3,-1.00
19,MCL 02-26,2025-11-12 12:08:00,Long,58.6,2025-11-12 12:12:00,58.56,SL_Long_04,-52.00,20.02,-72.02,-52.00,39.00,USA Low,4,-1.00
20,MCL 02-26,2025-11-12 12:24:00,Long,58.580998151571,2025-11-12 12:30:00,58.44,SL_Long_05,-56.40,6.16,-62.56,-56.40,7.60,USA Low,5,-1.00
21,MCL 02-26,2025-11-12 12:40:00,Long,58.22,2025-11-12 14:52:00,58.12,SL_Long_06,-50.00,7.70,-57.70,-50.00,130.00,USA Low,6,-1.00
22,MCL 02-26,2025-11-12 15:01:00,Long,58.0800246913581,2025-11-12 19:06:00,58.02,SL_Long_07,-42.02,10.78,-52.80,-42.02,251.98,USA Low,7,-1.00
23,MCL 02-26,2025-11-12 19:55:00,Long,57.9400763358778,2025-11-12 20:06:00,58.06,TP1_Long_08,47.97,6.16,41.81,-8.06,95.94,USA Low,8,1.00
23.2,MCL 02-26,2025-11-12 19:55:00,Long,57.9400763358778,2025-11-12 21:07:00,57.9400763358778,SL_Long_08,0.00,6.16,-6.16,-8.06,95.94,USA Low,8,0.00
24,MCL 02-26,2025-11-12 21:25:00,Long,57.9317514124293,2025-11-12 21:39:00,58.01,TP1_Long_09,23.47,4.62,18.85,-5.88,44.12,USA Low,9,0.51
24.2,MCL 02-26,2025-11-12 21:25:00,Long,57.9317514124293,2025-11-13 04:39:00,57.9317514124293,SL_Long_09,0.00,3.08,-3.08,-5.88,73.65,USA Low,9,0.00
1,MCL 02-26,2025-11-03 04:28:00,Long,60.86,2025-11-03 04:31:00,60.79,SL_Long_01,-84.00,18.48,-102.48,-84.00,12.00,Europe Low,1,-1.00
2,MCL 02-26,2025-11-03 05:32:00,Long,60.5521292217327,2025-11-03 06:36:00,60.81,TP1_Long_02,77.36,4.62,72.74,-31.28,160.72,Europe Low,2,0.91
2.2,MCL 02-26,2025-11-03 05:32:00,Long,60.5521292217327,2025-11-03 07:14:00,60.5521292217327,SL_Long_02,0.00,4.62,-4.62,-31.28,160.72,Europe Low,2,0.00
3,MCL 02-26,2025-11-03 07:33:00,Long,60.3700705882353,2025-11-03 08:47:00,60.72,TP1_Long_03,104.98,4.62,100.36,-18.04,215.96,Europe Low,3,1.94
3.2,MCL 02-26,2025-11-03 07:33:00,Long,60.3700705882353,2025-11-03 10:40:00,60.3700705882353,SL_Long_03,0.00,4.62,-4.62,-18.04,215.96,Europe Low,3,0.00
4,MCL 02-26,2025-11-04 04:32:00,Long,60.1406997742663,2025-11-04 04:37:00,60.04,SL_Long_01,-50.35,7.70,-58.05,-50.35,0.00,USA Low,1,-1.00
5,MCL 02-26,2025-11-04 05:29:00,Long,59.94,2025-11-04 06:01:00,59.77,SL_Long_02,-51.00,4.62,-55.62,-51.00,33.00,USA Low,2,-1.00
6,MCL 02-26,2025-11-04 07:01:00,Long,59.7900599455042,2025-11-04 10:19:00,60.16,TP1_Long_03,73.99,3.08,70.91,-24.02,151.98,USA Low,3,1.42
6.2,MCL 02-26,2025-11-04 07:01:00,Long,59.7900599455042,2025-11-04 10:22:00,60.18,TP2_Long_03,77.99,3.08,74.91,-24.02,151.98,USA Low,3,1.50
7,MCL 02-26,2025-11-05 04:47:00,Short,60.4198324022347,2025-11-05 05:07:00,60.47,SL_Short_01,-50.17,15.40,-65.57,-50.17,139.83,Asia High,1,-1.00
8,MCL 02-26,2025-11-05 05:19:00,Short,60.4389045936396,2025-11-05 05:31:00,60.52,SL_Short_02,-48.66,9.24,-57.90,-48.66,23.34,Asia High,2,-1.00
9,MCL 02-26,2025-11-05 06:01:00,Short,60.638928,2025-11-05 06:13:00,60.74,SL_Short_01,-50.54,7.70,-58.24,-50.54,24.46,USA High,1,-1.00
10,MCL 02-26,2025-11-05 06:24:00,Short,60.73,2025-11-05 06:34:00,60.79,SL_Short_02,-48.00,12.32,-60.32,-48.00,32.00,USA High,2,-1.00
11,MCL 02-26,2025-11-05 06:41:00,Short,60.77,2025-11-05 07:56:00,60.32,TP1_Short_01,180.00,6.16,173.84,-7.00,322.00,Asia High,1,3.67
11.2,MCL 02-26,2025-11-05 06:41:00,Short,60.77,2025-11-05 07:57:00,60.29,TP2_Short_01,144.00,4.62,139.38,-7.00,322.00,Asia High,1,2.94
12,MCL 02-26,2025-11-05 12:51:00,Long,59.68,2025-11-05 12:59:00,59.53,SL_Long_01,-75.00,7.70,-82.70,-75.00,25.00,Europe Low,1,-1.00
13,MCL 02-26,2025-11-05 13:03:00,Long,59.57,2025-11-05 13:05:00,59.45,SL_Long_02,-60.00,7.70,-67.70,-60.00,5.00,Europe Low,2,-1.00
14,MCL 02-26,2025-11-05 13:12:00,Long,59.5,2025-11-05 13:32:00,59.39,SL_Long_03,-55.00,7.70,-62.70,-55.00,55.00,Europe Low,3,-1.00
15,MCL 02-26,2025-11-05 14:02:00,Long,59.4404926866819,2025-11-05 15:10:00,59.33,SL_Long_04,-55.25,7.70,-62.95,-55.25,69.75,Europe Low,4,-1.00
16,MCL 02-26,2025-11-05 15:16:00,Long,59.3400228832953,2025-11-05 15:35:00,59.27,SL_Long_05,-56.02,12.32,-68.34,-56.02,63.98,Europe Low,5,-1.00
17,MCL 02-26,2025-11-05 15:45:00,Long,59.32,2025-11-06 04:08:00,59.24,SL_Long_06,-56.00,10.78,-66.78,-56.00,280.00,Europe Low,6,-1.00
18,MCL 02-26,2025-11-06 04:45:00,Short,59.76,2025-11-06 04:46:00,59.81,SL_Short_01,-50.00,15.40,-65.40,-50.00,10.00,Asia High,1,-1.00
19,MCL 02-26,2025-11-06 05:19:00,Short,60.0591072961372,2025-11-06 05:25:00,60.14,SL_Short_02,-64.71,12.32,-77.03,-64.71,23.29,Asia High,2,-1.00
20,MCL 02-26,2025-11-07 04:13:00,Short,59.9,2025-11-07 05:35:00,59.96,SL_Short_01,-66.00,16.94,-82.94,-66.00,319.00,Asia High,1,-1.00
21,MCL 02-26,2025-11-07 05:58:00,Short,60.03,2025-11-07 06:13:00,60.09,SL_Short_02,-54.00,13.86,-67.86,-54.00,63.00,Asia High,2,-1.00
22,MCL 02-26,2025-11-07 11:57:00,Long,59.34,2025-11-07 13:03:00,59.6,TP1_Long_01,78.00,4.62,73.38,-35.00,135.00,Asia Low,1,1.56
22.2,MCL 02-26,2025-11-07 11:57:00,Long,59.34,2025-11-07 13:21:00,59.34,SL_Long_01,0.00,3.08,-3.08,-35.00,135.00,Asia Low,1,0.00
1,MCL 02-26,2026-01-02 09:11:06,Long,56.97,2026-01-02 09:15:41,56.86,SL_Long_01,-33.00,4.62,-37.62,-33.00,3.00,Asia Low,1,-1.00
