ID,Instrument,EntryTime,Type,EntryPrice,ExitTime,ExitPrice,Result,PnL,Commission,NetPnL,MAE,MFE,Setup,Attempt,RiskReward,DeltaAtEntry,DeltaDirection,SessionDelta,DeltaAtTP1
36,MES 03-25,2025-01-14 13:21:06,Long,5852.25,2025-01-14 13:34:36,5844.5,SL_Long_02,-155.00,7.20,-162.20,-155.00,135.00,Europe Low,1,-1.00,0,1,0,0,0,4
37,MES 03-25,2025-01-15 06:59:18,Short,5892,2025-01-15 07:08:57,5893.25,SL_Short_01,-137.50,39.60,-177.10,-143.75,0.00,Asia High,1,-5.50,0,1,0,0,1,22
37.2,MES 03-25,2025-01-15 06:59:18,Short,5892,2025-01-15 07:08:57,5893.5,SL_Short_01,-7.50,1.80,-9.30,-143.75,0.00,Asia High,1,-0.30,0,1,0,0,1,1
38,MES 03-25,2025-01-15 07:24:42,Short,5892.5,2025-01-15 07:31:57,5893.75,SL_Short_02,-150.00,43.20,-193.20,-150.00,60.00,Asia High,1,-1.00,0,1,0,0,1,24
39,MES 03-25,2025-01-15 07:50:35,Short,5901.75,2025-01-15 07:54:18,5903,SL_Short_03,-112.50,32.40,-144.90,-143.75,287.50,Asia High,1,-0.78,0,1,0,0,1,18
39.2,MES 03-25,2025-01-15 07:50:35,Short,5901.75,2025-01-15 07:54:18,5903.25,SL_Short_03,-37.50,9.00,-46.50,-143.75,287.50,Asia High,1,-0.26,0,1,0,0,1,5
40,MES 03-25,2025-01-15 08:00:32,Short,5904,2025-01-15 09:29:16,5906.25,SL_Short_04,-33.75,5.40,-39.15,-146.25,406.25,Asia High,1,-3.00,0,1,0,0,1,3
40.2,MES 03-25,2025-01-15 08:00:32,Short,5904,2025-01-15 09:29:16,5906.5,SL_Short_04,-125.00,18.00,-143.00,-146.25,406.25,Asia High,1,-11.11,0,1,0,0,1,10
41,MES 03-25,2025-01-16 03:27:10,Short,6005.75,2025-01-16 03:29:22,6007.75,SL_Short_02,-140.00,25.20,-165.20,-140.00,52.50,USA High,1,-14.00,0,1,0,0,1,14
42,MES 03-25,2025-01-16 04:12:17,Short,6013.75,2025-01-16 05:27:20,6004.25,TP1_Short_01,190.00,7.20,182.80,-35.00,332.50,Asia High,1,1.36,0,1,0,0,1,4
42.2,MES 03-25,2025-01-16 04:12:17,Short,6013.75,2025-01-16 10:48:10,5983,TP2_Short_01,461.25,5.40,455.85,-35.00,461.25,Asia High,1,3.29,0,1,0,0,1,3
43,MES 03-25,2025-01-16 14:56:18,Long,5973.75,2025-01-16 15:56:08,5989.5,TP1_Long_02,236.25,5.40,230.85,-112.50,472.50,Asia Low,1,1.58,0,1,0,0,1,3
43.2,MES 03-25,2025-01-16 14:56:18,Long,5973.75,2025-01-16 17:11:45,5968.75,SL_Long_02,-75.00,5.40,-80.40,-112.50,472.50,Asia Low,1,-0.50,0,1,0,0,1,3
44,MES 03-25,2025-01-16 17:20:37,Long,5965.25,2025-01-16 17:24:38,5963,SL_Long_03,-135.00,21.60,-156.60,-135.00,30.00,Asia Low,1,-1.00,0,1,0,0,1,12
45,MES 03-25,2025-01-17 06:00:09,Short,5995.75,2025-01-17 07:30:44,5999.25,SL_Short_01,-122.50,12.60,-135.10,-140.00,170.00,Asia High,1,-7.00,0,1,0,0,1,7
45.2,MES 03-25,2025-01-17 06:00:09,Short,5995.75,2025-01-17 07:30:44,5999.5,SL_Short_01,-18.75,1.80,-20.55,-140.00,170.00,Asia High,1,-1.07,0,1,0,0,1,1
46,MES 03-25,2025-01-17 08:07:51,Short,5994.5,2025-01-17 09:05:18,6001,SL_Short_02,-162.50,9.00,-171.50,-162.50,43.75,Asia High,1,-5.00,0,1,0,0,1,5
